Origination Date,DTI,FICO,Number of Loans,color,greenDTI,redDTI
2017-08-01,34,660,69,#D64A65,#358C86,#F3865A
2017-08-01,34,665,78,#D64A65,#358C86,#F3865A
2017-08-01,34,670,74,#D64A65,#358C86,#F3865A
2017-08-01,34,675,81,#D74D63,#358C86,#F3865A
2017-08-01,34,680,105,#D85161,#358C86,#F3865A
2017-08-01,34,685,116,#D9545F,#358C86,#F3865A
2017-08-01,34,690,123,#D9545F,#358C86,#F3865A
2017-08-01,34,695,125,#D9545F,#358C86,#F3865A
2017-08-01,34,700,121,#D9545F,#358C86,#F3865A
2017-08-01,34,705,159,#DB5A5B,#358C86,#F3865A
2017-08-01,34,710,125,#D9545F,#358C86,#F3865A
2017-08-01,34,715,136,#DA575D,#358C86,#F3865A
2017-08-01,34,720,147,#DA575D,#358C86,#F3865A
2017-08-01,34,725,169,#DC5D59,#358C86,#F3865A
2017-08-01,34,730,172,#DC5D59,#358C86,#F3865A
2017-08-01,34,735,157,#DB5A5B,#358C86,#F3865A
2017-08-01,34,740,186,#DC5D59,#358C86,#F3865A
2017-08-01,34,745,195,#DD6057,#358C86,#F3865A
2017-08-01,34,750,210,#DE6355,#358C86,#F3865A
2017-08-01,34,755,227,#DF6653,#358C86,#F3865A
2017-08-01,34,760,211,#DE6355,#358C86,#F3865A
2017-08-01,34,765,263,#E06C4F,#358C86,#F3865A
2017-08-01,34,770,250,#E06951,#358C86,#F3865A
2017-08-01,34,775,248,#E06951,#358C86,#F3865A
2017-08-01,34,780,258,#E06C4F,#358C86,#F3865A
2017-08-01,34,785,280,#E16F4D,#358C86,#F3865A
2017-08-01,34,790,310,#E2724B,#358C86,#F3865A
2017-08-01,34,795,327,#E37548,#358C86,#F3865A
2017-08-01,34,800,365,#E57D42,#358C86,#F3865A
2017-08-01,34,805,229,#DF6653,#358C86,#F3865A
2017-08-01,34,810,217,#DE6355,#358C86,#F3865A
2017-08-01,34,815,136,#DA575D,#358C86,#F3865A
2017-08-01,34,820,28,#D44368,#358C86,#F3865A
2017-08-01,36,620,53,#D54766,#278682,#F28055
2017-08-01,36,625,89,#D74D63,#278682,#F28055
2017-08-01,36,630,108,#D85161,#278682,#F28055
2017-08-01,36,635,126,#D9545F,#278682,#F28055
2017-08-01,36,640,129,#D9545F,#278682,#F28055
2017-08-01,36,645,166,#DB5A5B,#278682,#F28055
2017-08-01,36,650,163,#DB5A5B,#278682,#F28055
2017-08-01,36,655,188,#DD6057,#278682,#F28055
2017-08-01,36,660,222,#DF6653,#278682,#F28055
2017-08-01,36,665,239,#DF6653,#278682,#F28055
2017-08-01,36,670,252,#E06951,#278682,#F28055
2017-08-01,36,675,272,#E06C4F,#278682,#F28055
2017-08-01,36,680,313,#E37548,#278682,#F28055
2017-08-01,36,685,334,#E37846,#278682,#F28055
2017-08-01,36,690,410,#E6833D,#278682,#F28055
2017-08-01,36,695,402,#E6833D,#278682,#F28055
2017-08-01,36,700,476,#E88E34,#278682,#F28055
2017-08-01,36,705,531,#E9962E,#278682,#F28055
2017-08-01,36,710,480,#E88E34,#278682,#F28055
2017-08-01,36,715,453,#E78B36,#278682,#F28055
2017-08-01,36,720,512,#E89430,#278682,#F28055
2017-08-01,36,725,576,#E99C2B,#278682,#F28055
2017-08-01,36,730,541,#E9962E,#278682,#F28055
2017-08-01,36,735,562,#E99C2B,#278682,#F28055
2017-08-01,36,740,614,#EAA428,#278682,#F28055
2017-08-01,36,745,646,#EAA728,#278682,#F28055
2017-08-01,36,750,627,#EAA428,#278682,#F28055
2017-08-01,36,755,673,#EAAC28,#278682,#F28055
2017-08-01,36,760,725,#E9B42C,#278682,#F28055
2017-08-01,36,765,733,#E9B42C,#278682,#F28055
2017-08-01,36,770,729,#E9B42C,#278682,#F28055
2017-08-01,36,775,795,#E9BF36,#278682,#F28055
2017-08-01,36,780,906,#E7CE4D,#278682,#F28055
2017-08-01,36,785,858,#E8C740,#278682,#F28055
2017-08-01,36,790,925,#E6D151,#278682,#F28055
2017-08-01,36,795,921,#E6D151,#278682,#F28055
2017-08-01,36,800,946,#E6D356,#278682,#F28055
2017-08-01,36,805,714,#EAB12A,#278682,#F28055
2017-08-01,36,810,688,#EAAF29,#278682,#F28055
2017-08-01,36,815,412,#E6833D,#278682,#F28055
2017-08-01,36,820,108,#D85161,#278682,#F28055
2017-08-01,36,825,38,#D44368,#278682,#F28055
2017-08-01,38,620,21,#D33F6A,#16807E,#F17950
2017-08-01,38,625,28,#D44368,#16807E,#F17950
2017-08-01,38,630,36,#D44368,#16807E,#F17950
2017-08-01,38,635,29,#D44368,#16807E,#F17950
2017-08-01,38,640,50,#D54766,#16807E,#F17950
2017-08-01,38,645,50,#D54766,#16807E,#F17950
2017-08-01,38,650,52,#D54766,#16807E,#F17950
2017-08-01,38,655,86,#D74D63,#16807E,#F17950
2017-08-01,38,660,98,#D85161,#16807E,#F17950
2017-08-01,38,665,91,#D74D63,#16807E,#F17950
2017-08-01,38,670,92,#D74D63,#16807E,#F17950
2017-08-01,38,675,100,#D85161,#16807E,#F17950
2017-08-01,38,680,133,#D9545F,#16807E,#F17950
2017-08-01,38,685,144,#DA575D,#16807E,#F17950
2017-08-01,38,690,153,#DB5A5B,#16807E,#F17950
2017-08-01,38,695,159,#DB5A5B,#16807E,#F17950
2017-08-01,38,700,179,#DC5D59,#16807E,#F17950
2017-08-01,38,705,188,#DD6057,#16807E,#F17950
2017-08-01,38,710,219,#DE6355,#16807E,#F17950
2017-08-01,38,715,169,#DC5D59,#16807E,#F17950
2017-08-01,38,720,189,#DD6057,#16807E,#F17950
2017-08-01,38,725,190,#DD6057,#16807E,#F17950
2017-08-01,38,730,206,#DE6355,#16807E,#F17950
2017-08-01,38,735,204,#DD6057,#16807E,#F17950
2017-08-01,38,740,195,#DD6057,#16807E,#F17950
2017-08-01,38,745,209,#DE6355,#16807E,#F17950
2017-08-01,38,750,203,#DD6057,#16807E,#F17950
2017-08-01,38,755,253,#E06951,#16807E,#F17950
2017-08-01,38,760,272,#E06C4F,#16807E,#F17950
2017-08-01,38,765,285,#E16F4D,#16807E,#F17950
2017-08-01,38,770,222,#DF6653,#16807E,#F17950
2017-08-01,38,775,287,#E16F4D,#16807E,#F17950
2017-08-01,38,780,291,#E16F4D,#16807E,#F17950
2017-08-01,38,785,299,#E2724B,#16807E,#F17950
2017-08-01,38,790,312,#E37548,#16807E,#F17950
2017-08-01,38,795,302,#E2724B,#16807E,#F17950
2017-08-01,38,800,300,#E2724B,#16807E,#F17950
2017-08-01,38,805,233,#DF6653,#16807E,#F17950
2017-08-01,38,810,224,#DF6653,#16807E,#F17950
2017-08-01,38,815,128,#D9545F,#16807E,#F17950
2017-08-01,38,820,30,#D44368,#16807E,#F17950
2017-08-01,40,620,61,#D54766,#007A7A,#F0724B
2017-08-01,40,625,107,#D85161,#007A7A,#F0724B
2017-08-01,40,630,129,#D9545F,#007A7A,#F0724B
2017-08-01,40,635,136,#DA575D,#007A7A,#F0724B
2017-08-01,40,640,170,#DC5D59,#007A7A,#F0724B
2017-08-01,40,645,234,#DF6653,#007A7A,#F0724B
2017-08-01,40,650,219,#DE6355,#007A7A,#F0724B
2017-08-01,40,655,228,#DF6653,#007A7A,#F0724B
2017-08-01,40,660,268,#E06C4F,#007A7A,#F0724B
2017-08-01,40,665,330,#E37846,#007A7A,#F0724B
2017-08-01,40,670,362,#E47A44,#007A7A,#F0724B
2017-08-01,40,675,376,#E57D42,#007A7A,#F0724B
2017-08-01,40,680,449,#E78839,#007A7A,#F0724B
2017-08-01,40,685,496,#E89132,#007A7A,#F0724B
2017-08-01,40,690,503,#E89132,#007A7A,#F0724B
2017-08-01,40,695,541,#E9962E,#007A7A,#F0724B
2017-08-01,40,700,610,#E9A129,#007A7A,#F0724B
2017-08-01,40,705,665,#EAA928,#007A7A,#F0724B
2017-08-01,40,710,640,#EAA728,#007A7A,#F0724B
2017-08-01,40,715,680,#EAAC28,#007A7A,#F0724B
2017-08-01,40,720,607,#E9A129,#007A7A,#F0724B
2017-08-01,40,725,701,#EAB12A,#007A7A,#F0724B
2017-08-01,40,730,672,#EAAC28,#007A7A,#F0724B
2017-08-01,40,735,650,#EAA928,#007A7A,#F0724B
2017-08-01,40,740,700,#EAAF29,#007A7A,#F0724B
2017-08-01,40,745,751,#E9B72E,#007A7A,#F0724B
2017-08-01,40,750,749,#E9B72E,#007A7A,#F0724B
2017-08-01,40,755,740,#E9B72E,#007A7A,#F0724B
2017-08-01,40,760,795,#E9BF36,#007A7A,#F0724B
2017-08-01,40,765,825,#E8C139,#007A7A,#F0724B
2017-08-01,40,770,845,#E8C740,#007A7A,#F0724B
2017-08-01,40,775,886,#E7CC48,#007A7A,#F0724B
2017-08-01,40,780,858,#E8C740,#007A7A,#F0724B
2017-08-01,40,785,907,#E7CE4D,#007A7A,#F0724B
2017-08-01,40,790,981,#E5D860,#007A7A,#F0724B
2017-08-01,40,795,818,#E8C139,#007A7A,#F0724B
2017-08-01,40,800,944,#E6D356,#007A7A,#F0724B
2017-08-01,40,805,727,#E9B42C,#007A7A,#F0724B
2017-08-01,40,810,641,#EAA728,#007A7A,#F0724B
2017-08-01,40,815,377,#E57D42,#007A7A,#F0724B
2017-08-01,40,820,93,#D74D63,#007A7A,#F0724B
2017-08-01,40,825,40,#D44368,#007A7A,#F0724B
2017-08-01,42,620,24,#D33F6A,#007476,#EF6B47
2017-08-01,42,625,42,#D44368,#007476,#EF6B47
2017-08-01,42,630,62,#D54766,#007476,#EF6B47
2017-08-01,42,635,54,#D54766,#007476,#EF6B47
2017-08-01,42,640,54,#D54766,#007476,#EF6B47
2017-08-01,42,645,56,#D54766,#007476,#EF6B47
2017-08-01,42,650,84,#D74D63,#007476,#EF6B47
2017-08-01,42,655,93,#D74D63,#007476,#EF6B47
2017-08-01,42,660,126,#D9545F,#007476,#EF6B47
2017-08-01,42,665,114,#D85161,#007476,#EF6B47
2017-08-01,42,670,128,#D9545F,#007476,#EF6B47
2017-08-01,42,675,132,#D9545F,#007476,#EF6B47
2017-08-01,42,680,153,#DB5A5B,#007476,#EF6B47
2017-08-01,42,685,169,#DC5D59,#007476,#EF6B47
2017-08-01,42,690,193,#DD6057,#007476,#EF6B47
2017-08-01,42,695,196,#DD6057,#007476,#EF6B47
2017-08-01,42,700,239,#DF6653,#007476,#EF6B47
2017-08-01,42,705,212,#DE6355,#007476,#EF6B47
2017-08-01,42,710,217,#DE6355,#007476,#EF6B47
2017-08-01,42,715,237,#DF6653,#007476,#EF6B47
2017-08-01,42,720,230,#DF6653,#007476,#EF6B47
2017-08-01,42,725,293,#E2724B,#007476,#EF6B47
2017-08-01,42,730,231,#DF6653,#007476,#EF6B47
2017-08-01,42,735,261,#E06C4F,#007476,#EF6B47
2017-08-01,42,740,253,#E06951,#007476,#EF6B47
2017-08-01,42,745,267,#E06C4F,#007476,#EF6B47
2017-08-01,42,750,295,#E2724B,#007476,#EF6B47
2017-08-01,42,755,290,#E16F4D,#007476,#EF6B47
2017-08-01,42,760,318,#E37548,#007476,#EF6B47
2017-08-01,42,765,299,#E2724B,#007476,#EF6B47
2017-08-01,42,770,300,#E2724B,#007476,#EF6B47
2017-08-01,42,775,296,#E2724B,#007476,#EF6B47
2017-08-01,42,780,293,#E2724B,#007476,#EF6B47
2017-08-01,42,785,280,#E16F4D,#007476,#EF6B47
2017-08-01,42,790,313,#E37548,#007476,#EF6B47
2017-08-01,42,795,274,#E06C4F,#007476,#EF6B47
2017-08-01,42,800,328,#E37548,#007476,#EF6B47
2017-08-01,42,805,230,#DF6653,#007476,#EF6B47
2017-08-01,42,810,196,#DD6057,#007476,#EF6B47
2017-08-01,42,815,141,#DA575D,#007476,#EF6B47
2017-08-01,42,820,37,#D44368,#007476,#EF6B47
2017-08-01,42,825,9,#D33F6A,#007476,#EF6B47
2017-08-01,44,620,87,#D74D63,#006E72,#EE6443
2017-08-01,44,625,149,#DA575D,#006E72,#EE6443
2017-08-01,44,630,155,#DB5A5B,#006E72,#EE6443
2017-08-01,44,635,200,#DD6057,#006E72,#EE6443
2017-08-01,44,640,235,#DF6653,#006E72,#EE6443
2017-08-01,44,645,308,#E2724B,#006E72,#EE6443
2017-08-01,44,650,296,#E2724B,#006E72,#EE6443
2017-08-01,44,655,331,#E37846,#006E72,#EE6443
2017-08-01,44,660,342,#E37846,#006E72,#EE6443
2017-08-01,44,665,423,#E6863B,#006E72,#EE6443
2017-08-01,44,670,414,#E6833D,#006E72,#EE6443
2017-08-01,44,675,489,#E89132,#006E72,#EE6443
2017-08-01,44,680,592,#E99E2A,#006E72,#EE6443
2017-08-01,44,685,651,#EAA928,#006E72,#EE6443
2017-08-01,44,690,685,#EAAF29,#006E72,#EE6443
2017-08-01,44,695,665,#EAA928,#006E72,#EE6443
2017-08-01,44,700,786,#E9BC33,#006E72,#EE6443
2017-08-01,44,705,836,#E8C43D,#006E72,#EE6443
2017-08-01,44,710,834,#E8C43D,#006E72,#EE6443
2017-08-01,44,715,820,#E8C139,#006E72,#EE6443
2017-08-01,44,720,865,#E7C944,#006E72,#EE6443
2017-08-01,44,725,839,#E8C43D,#006E72,#EE6443
2017-08-01,44,730,802,#E9BF36,#006E72,#EE6443
2017-08-01,44,735,770,#E9B930,#006E72,#EE6443
2017-08-01,44,740,867,#E7C944,#006E72,#EE6443
2017-08-01,44,745,870,#E7C944,#006E72,#EE6443
2017-08-01,44,750,817,#E8C139,#006E72,#EE6443
2017-08-01,44,755,866,#E7C944,#006E72,#EE6443
2017-08-01,44,760,864,#E7C944,#006E72,#EE6443
2017-08-01,44,765,885,#E7CC48,#006E72,#EE6443
2017-08-01,44,770,806,#E9BF36,#006E72,#EE6443
2017-08-01,44,775,904,#E7CE4D,#006E72,#EE6443
2017-08-01,44,780,931,#E6D151,#006E72,#EE6443
2017-08-01,44,785,907,#E7CE4D,#006E72,#EE6443
2017-08-01,44,790,862,#E7C944,#006E72,#EE6443
2017-08-01,44,795,899,#E7CE4D,#006E72,#EE6443
2017-08-01,44,800,911,#E7CE4D,#006E72,#EE6443
2017-08-01,44,805,662,#EAA928,#006E72,#EE6443
2017-08-01,44,810,540,#E9962E,#006E72,#EE6443
2017-08-01,44,815,416,#E6833D,#006E72,#EE6443
2017-08-01,44,820,94,#D74D63,#006E72,#EE6443
2017-08-01,44,825,36,#D44368,#006E72,#EE6443
2017-08-01,46,625,18,#D33F6A,#00686E,#EC5D40
2017-08-01,46,635,20,#D33F6A,#00686E,#EC5D40
2017-08-01,46,640,22,#D33F6A,#00686E,#EC5D40
2017-08-01,46,645,20,#D33F6A,#00686E,#EC5D40
2017-08-01,46,650,26,#D33F6A,#00686E,#EC5D40
2017-08-01,46,655,39,#D44368,#00686E,#EC5D40
2017-08-01,46,660,40,#D44368,#00686E,#EC5D40
2017-08-01,46,665,48,#D54766,#00686E,#EC5D40
2017-08-01,46,670,45,#D54766,#00686E,#EC5D40
2017-08-01,46,675,56,#D54766,#00686E,#EC5D40
2017-08-01,46,680,49,#D54766,#00686E,#EC5D40
2017-08-01,46,685,65,#D64A65,#00686E,#EC5D40
2017-08-01,46,690,72,#D64A65,#00686E,#EC5D40
2017-08-01,46,695,81,#D74D63,#00686E,#EC5D40
2017-08-01,46,700,78,#D64A65,#00686E,#EC5D40
2017-08-01,46,705,100,#D85161,#00686E,#EC5D40
2017-08-01,46,710,94,#D74D63,#00686E,#EC5D40
2017-08-01,46,715,79,#D64A65,#00686E,#EC5D40
2017-08-01,46,720,111,#D85161,#00686E,#EC5D40
2017-08-01,46,725,108,#D85161,#00686E,#EC5D40
2017-08-01,46,730,96,#D74D63,#00686E,#EC5D40
2017-08-01,46,735,90,#D74D63,#00686E,#EC5D40
2017-08-01,46,740,87,#D74D63,#00686E,#EC5D40
2017-08-01,46,745,131,#D9545F,#00686E,#EC5D40
2017-08-01,46,750,117,#D9545F,#00686E,#EC5D40
2017-08-01,46,755,123,#D9545F,#00686E,#EC5D40
2017-08-01,46,760,103,#D85161,#00686E,#EC5D40
2017-08-01,46,765,114,#D85161,#00686E,#EC5D40
2017-08-01,46,770,114,#D85161,#00686E,#EC5D40
2017-08-01,46,775,145,#DA575D,#00686E,#EC5D40
2017-08-01,46,780,134,#DA575D,#00686E,#EC5D40
2017-08-01,46,785,131,#D9545F,#00686E,#EC5D40
2017-08-01,46,790,146,#DA575D,#00686E,#EC5D40
2017-08-01,46,795,146,#DA575D,#00686E,#EC5D40
2017-08-01,46,800,155,#DB5A5B,#00686E,#EC5D40
2017-08-01,46,805,125,#D9545F,#00686E,#EC5D40
2017-08-01,46,810,95,#D74D63,#00686E,#EC5D40
2017-08-01,46,815,62,#D54766,#00686E,#EC5D40
2017-08-01,46,820,23,#D33F6A,#00686E,#EC5D40
2017-08-01,46,825,10,#D33F6A,#00686E,#EC5D40
2017-08-01,48,620,22,#D33F6A,#00636B,#EB553D
2017-08-01,48,625,41,#D44368,#00636B,#EB553D
2017-08-01,48,630,39,#D44368,#00636B,#EB553D
2017-08-01,48,635,48,#D54766,#00636B,#EB553D
2017-08-01,48,640,64,#D64A65,#00636B,#EB553D
2017-08-01,48,645,76,#D64A65,#00636B,#EB553D
2017-08-01,48,650,99,#D85161,#00636B,#EB553D
2017-08-01,48,655,97,#D74D63,#00636B,#EB553D
2017-08-01,48,660,103,#D85161,#00636B,#EB553D
2017-08-01,48,665,131,#D9545F,#00636B,#EB553D
2017-08-01,48,670,157,#DB5A5B,#00636B,#EB553D
2017-08-01,48,675,148,#DA575D,#00636B,#EB553D
2017-08-01,48,680,159,#DB5A5B,#00636B,#EB553D
2017-08-01,48,685,235,#DF6653,#00636B,#EB553D
2017-08-01,48,690,212,#DE6355,#00636B,#EB553D
2017-08-01,48,695,221,#DE6355,#00636B,#EB553D
2017-08-01,48,700,267,#E06C4F,#00636B,#EB553D
2017-08-01,48,705,262,#E06C4F,#00636B,#EB553D
2017-08-01,48,710,290,#E16F4D,#00636B,#EB553D
2017-08-01,48,715,270,#E06C4F,#00636B,#EB553D
2017-08-01,48,720,308,#E2724B,#00636B,#EB553D
2017-08-01,48,725,276,#E16F4D,#00636B,#EB553D
2017-08-01,48,730,291,#E16F4D,#00636B,#EB553D
2017-08-01,48,735,290,#E16F4D,#00636B,#EB553D
2017-08-01,48,740,303,#E2724B,#00636B,#EB553D
2017-08-01,48,745,329,#E37846,#00636B,#EB553D
2017-08-01,48,750,329,#E37846,#00636B,#EB553D
2017-08-01,48,755,336,#E37846,#00636B,#EB553D
2017-08-01,48,760,347,#E47A44,#00636B,#EB553D
2017-08-01,48,765,333,#E37846,#00636B,#EB553D
2017-08-01,48,770,348,#E47A44,#00636B,#EB553D
2017-08-01,48,775,374,#E57D42,#00636B,#EB553D
2017-08-01,48,780,405,#E6833D,#00636B,#EB553D
2017-08-01,48,785,412,#E6833D,#00636B,#EB553D
2017-08-01,48,790,421,#E6863B,#00636B,#EB553D
2017-08-01,48,795,445,#E78839,#00636B,#EB553D
2017-08-01,48,800,489,#E89132,#00636B,#EB553D
2017-08-01,48,805,364,#E57D42,#00636B,#EB553D
2017-08-01,48,810,299,#E2724B,#00636B,#EB553D
2017-08-01,48,815,187,#DD6057,#00636B,#EB553D
2017-08-01,48,820,47,#D54766,#00636B,#EB553D
2017-08-01,48,825,23,#D33F6A,#00636B,#EB553D
2017-08-01,50,625,13,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,630,10,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,635,10,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,640,11,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,645,25,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,650,16,#D33F6A,#005D67,#EA4C3B
2017-08-01,50,655,27,#D44368,#005D67,#EA4C3B
2017-08-01,50,660,33,#D44368,#005D67,#EA4C3B
2017-08-01,50,665,30,#D44368,#005D67,#EA4C3B
2017-08-01,50,670,38,#D44368,#005D67,#EA4C3B
2017-08-01,50,675,45,#D54766,#005D67,#EA4C3B
2017-08-01,50,680,50,#D54766,#005D67,#EA4C3B
2017-08-01,50,685,57,#D54766,#005D67,#EA4C3B
2017-08-01,50,690,56,#D54766,#005D67,#EA4C3B
2017-08-01,50,695,66,#D64A65,#005D67,#EA4C3B
2017-08-01,50,700,73,#D64A65,#005D67,#EA4C3B
2017-08-01,50,705,84,#D74D63,#005D67,#EA4C3B
2017-08-01,50,710,85,#D74D63,#005D67,#EA4C3B
2017-08-01,50,715,79,#D64A65,#005D67,#EA4C3B
2017-08-01,50,720,97,#D74D63,#005D67,#EA4C3B
2017-08-01,50,725,77,#D64A65,#005D67,#EA4C3B
2017-08-01,50,730,75,#D64A65,#005D67,#EA4C3B
2017-08-01,50,735,74,#D64A65,#005D67,#EA4C3B
2017-08-01,50,740,85,#D74D63,#005D67,#EA4C3B
2017-08-01,50,745,77,#D64A65,#005D67,#EA4C3B
2017-08-01,50,750,78,#D64A65,#005D67,#EA4C3B
2017-08-01,50,755,84,#D74D63,#005D67,#EA4C3B
2017-08-01,50,760,71,#D64A65,#005D67,#EA4C3B
2017-08-01,50,765,91,#D74D63,#005D67,#EA4C3B
2017-08-01,50,770,97,#D74D63,#005D67,#EA4C3B
2017-08-01,50,775,87,#D74D63,#005D67,#EA4C3B
2017-08-01,50,780,109,#D85161,#005D67,#EA4C3B
2017-08-01,50,785,86,#D74D63,#005D67,#EA4C3B
2017-08-01,50,790,66,#D64A65,#005D67,#EA4C3B
2017-08-01,50,795,85,#D74D63,#005D67,#EA4C3B
2017-08-01,50,800,94,#D74D63,#005D67,#EA4C3B
2017-08-01,50,805,79,#D64A65,#005D67,#EA4C3B
2017-08-01,50,810,70,#D64A65,#005D67,#EA4C3B
2017-08-01,50,815,62,#D54766,#005D67,#EA4C3B
2017-08-01,50,820,13,#D33F6A,#005D67,#EA4C3B
2017-09-01,8,715,8,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,750,8,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,755,14,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,765,9,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,770,11,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,775,14,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,780,17,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,785,17,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,8,790,31,#D44368,#B4DCC7,#F9CDAB
2017-09-01,8,795,30,#D44368,#B4DCC7,#F9CDAB
2017-09-01,8,800,48,#D54766,#B4DCC7,#F9CDAB
2017-09-01,8,805,35,#D44368,#B4DCC7,#F9CDAB
2017-09-01,8,810,30,#D44368,#B4DCC7,#F9CDAB
2017-09-01,8,815,17,#D33F6A,#B4DCC7,#F9CDAB
2017-09-01,10,760,12,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,765,8,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,770,12,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,780,9,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,785,10,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,790,15,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,795,21,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,800,20,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,805,15,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,10,810,28,#D44368,#AAD5C1,#F9C8A4
2017-09-01,10,815,9,#D33F6A,#AAD5C1,#F9C8A4
2017-09-01,12,650,9,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,660,11,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,680,15,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,685,8,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,690,11,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,695,11,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,700,16,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,705,16,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,710,18,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,715,13,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,720,15,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,725,22,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,730,11,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,735,21,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,740,25,#D44368,#A1CFBB,#F9C39D
2017-09-01,12,745,18,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,12,750,24,#D44368,#A1CFBB,#F9C39D
2017-09-01,12,755,28,#D44368,#A1CFBB,#F9C39D
2017-09-01,12,760,42,#D54766,#A1CFBB,#F9C39D
2017-09-01,12,765,38,#D44368,#A1CFBB,#F9C39D
2017-09-01,12,770,45,#D54766,#A1CFBB,#F9C39D
2017-09-01,12,775,62,#D64A65,#A1CFBB,#F9C39D
2017-09-01,12,780,64,#D64A65,#A1CFBB,#F9C39D
2017-09-01,12,785,92,#D85161,#A1CFBB,#F9C39D
2017-09-01,12,790,115,#D9545F,#A1CFBB,#F9C39D
2017-09-01,12,795,103,#D85161,#A1CFBB,#F9C39D
2017-09-01,12,800,145,#DB5A5B,#A1CFBB,#F9C39D
2017-09-01,12,805,110,#D9545F,#A1CFBB,#F9C39D
2017-09-01,12,810,152,#DC5D59,#A1CFBB,#F9C39D
2017-09-01,12,815,59,#D64A65,#A1CFBB,#F9C39D
2017-09-01,12,820,33,#D44368,#A1CFBB,#F9C39D
2017-09-01,12,825,8,#D33F6A,#A1CFBB,#F9C39D
2017-09-01,14,680,10,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,690,8,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,695,8,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,710,10,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,715,12,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,720,9,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,725,25,#D44368,#98C9B6,#F9BE97
2017-09-01,14,730,11,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,735,9,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,740,12,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,745,16,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,750,14,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,755,14,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,760,21,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,765,20,#D33F6A,#98C9B6,#F9BE97
2017-09-01,14,770,25,#D44368,#98C9B6,#F9BE97
2017-09-01,14,775,27,#D44368,#98C9B6,#F9BE97
2017-09-01,14,780,34,#D44368,#98C9B6,#F9BE97
2017-09-01,14,785,55,#D54766,#98C9B6,#F9BE97
2017-09-01,14,790,55,#D54766,#98C9B6,#F9BE97
2017-09-01,14,795,64,#D64A65,#98C9B6,#F9BE97
2017-09-01,14,800,66,#D64A65,#98C9B6,#F9BE97
2017-09-01,14,805,69,#D64A65,#98C9B6,#F9BE97
2017-09-01,14,810,60,#D64A65,#98C9B6,#F9BE97
2017-09-01,14,815,37,#D44368,#98C9B6,#F9BE97
2017-09-01,14,820,16,#D33F6A,#98C9B6,#F9BE97
2017-09-01,16,640,8,#D33F6A,#8EC3B0,#F8B990
2017-09-01,16,645,14,#D33F6A,#8EC3B0,#F8B990
2017-09-01,16,650,16,#D33F6A,#8EC3B0,#F8B990
